combination,TP,TN,FP,FN,accuracy,precision,recall,fScore
1,20.0,9.433333333333334,0.5666666666666667,0.0,0.981111111111111,0.9731601731601732,1.0,0.986217576461479
2,19.766666666666666,9.733333333333333,0.26666666666666666,0.23333333333333334,0.9833333333333332,0.9872222222222222,0.9883333333333334,0.9875140712945591
