combination,TP,TN,FP,FN,accuracy,precision,recall,fScore
1,0.0,0.5683207771559354,0.5683207771559353,0.0,0.018944025905197847,0.026695459453995485,0.0,0.01376173819038043
2,0.4301830671520764,0.44977644510880366,0.4497764451088036,0.4301830671520762,0.0190783823824113,0.02155575587174656,0.021509153357603835,0.014302168499392056
