seed,TP,TN,FP,FN,accuracy,precision,recall,fScore
0,40300,29951,333,155,0.9931014009245254,0.9918046907685871,0.9961685823754789,0.9939818468823993
1,40301,29957,327,154,0.9932003562391326,0.9919513635916117,0.996193301198863,0.9940678070618996
2,40326,29952,332,129,0.9934830857094389,0.991834325348025,0.9968112717834631,0.9943165707099971
3,40331,29956,328,124,0.9936103139710768,0.9919329053838019,0.9969348659003832,0.9944275957294672
4,40300,29997,287,155,0.9937516787062299,0.9929287702959075,0.9961685823754789,0.9945460378569136
5,40324,30001,283,131,0.9941474999646588,0.9930307582436526,0.9967618341366951,0.9948927981051541
6,40318,29956,328,137,0.9934265398153777,0.9919303252472568,0.996613521196391,0.994266408552299
7,40324,29987,297,131,0.9939495893354444,0.9926885108687624,0.9967618341366951,0.9947210025161577
8,40315,29978,306,140,0.9936951328121687,0.9924669505920583,0.996539364726239,0.9944989886032858
9,40299,29950,334,156,0.9930731279774947,0.9917800802303547,0.9961438635520949,0.993957182320442
10,40309,30003,281,146,0.9939637258089596,0.9930771125893078,0.996391051785935,0.9947313221050034
11,40323,29954,330,132,0.9934689492359237,0.9918825178953583,0.9967371153133111,0.9943038911081521
12,40326,29956,328,129,0.9935396316035002,0.9919319132188714,0.9968112717834631,0.9943656067760668
13,40315,29932,352,140,0.9930448550304641,0.9913443332431702,0.996539364726239,0.9939350607726634
14,40329,29987,297,126,0.994020271703021,0.9926894107221976,0.9968854282536151,0.9947829947829948
15,40304,29962,322,151,0.9933134480272551,0.9920740412543692,0.9962674576690149,0.9941663274996608
16,40282,29950,334,173,0.9928328079277343,0.9917766397478827,0.9957236435545668,0.993746222446991
17,40301,29991,293,154,0.9936809963386534,0.9927821845592945,0.996193301198863,0.9944848178262533
18,40320,29992,292,135,0.9939637258089596,0.9928100068945139,0.996662958843159,0.9947327519212503
19,40300,30000,284,155,0.9937940881267759,0.9930021683422038,0.9961685823754789,0.9945828551684991
20,40335,29941,343,120,0.9934548127624083,0.991567923693397,0.9970337411939192,0.9942933208435532
21,40305,29923,361,150,0.9927762620336731,0.99112280529189,0.996292176492399,0.9937007679885603
22,40309,29956,328,146,0.9932993115537398,0.9919285380318429,0.996391051785935,0.9941547871553298
23,40328,29969,315,127,0.9937516787062299,0.9922495878749108,0.9968607094302311,0.994549803940911
24,40301,29958,326,154,0.993214492712648,0.9919757796539247,0.996193301198863,0.9940800670925729
25,40314,29971,313,141,0.9935820410240461,0.9922957639008542,0.996514645902855,0.9944007301250586
26,40313,29999,285,142,0.9939637258089596,0.9929799497512193,0.996489927079471,0.9947318421279904
27,40318,29949,335,137,0.9933275845007704,0.9917595257422577,0.996613521196391,0.9941805987078957
28,40319,29983,301,136,0.9938223610738065,0.9925898572131955,0.9966382400197751,0.9946099290780142
29,40285,29972,312,170,0.9931862197656173,0.9923147030568761,0.9957978000247188,0.9940532004145487
